,Unnamed: 0,brands_url,models,models_url,generations,generations_url,modifications,modifications_url,dataframe
19,266,https://www.auto-data.net/en/uaz-brand-195,uaz-3162-model-1925,https://www.auto-data.net/en/uaz-3162-model-1925,uaz-31625-generation-3758,https://www.auto-data.net/en/uaz-31625-generation-3758,uaz-31625-2.89-102hp-16631,https://www.auto-data.net/en/uaz-31625-2.89-102hp-16631,"  Brand Model Generation Modification (Engine) Start of production  \
0   UAZ  3162      31625         2.89 (102 Hp)           1999 year   

  End of production     Powertrain Architecture               Body type Seats  \
0         2005 year  Internal Combustion engine  Station wagon (estate)     7   

  Doors  ... Number of Gears (manual transmission) Front suspension  \
0     5  ...                                     5     Trailing arm   

  Rear suspension Front brakes Rear brakes               Assisting systems  \
0     Leaf spring         Disc        Drum  ABS (Anti-lock braking system)   

              Steering type      Power steering  Tires size Wheel rims size  
0  Steering rack and pinion  Hydraulic Steering  225/75 R16              16  

[1 rows x 52 columns]"
20,266,https://www.auto-data.net/en/uaz-brand-195,uaz-469-model-1926,https://www.auto-data.net/en/uaz-469-model-1926,uaz-469b-generation-8299,https://www.auto-data.net/en/uaz-469b-generation-8299,uaz-469b-2.4-73hp-4x4-42795,https://www.auto-data.net/en/uaz-469b-2.4-73hp-4x4-42795,"  Brand Model Generation Modification (Engine) Start of production  \
0   UAZ   469       469B       2.4 (73 Hp) 4x4           1973 year   

  End of production     Powertrain Architecture         Body type Seats Doors  \
0         1985 year  Internal Combustion engine  Off-road vehicle     7     5   

   ...                            Drivetrain Architecture  \
0  ...  The Internal combustion engine (ICE) drives th...   

             Drive wheel Number of Gears (manual transmission)  \
0  All wheel drive (4x4)                                     4   

                     Front suspension                     Rear suspension  \
0  Rigid axle suspension, Leaf spring  Rigid axle suspension, Leaf spring   

  Front brakes Rear brakes                       Steering type  Tires size  \
0         Drum        Drum  Cone worm with recirculation balls  215/90 R15   

  Wheel rims size  
0              15  

[1 rows x 64 columns]"
21,266,https://www.auto-data.net/en/uaz-brand-195,uaz-469-model-1926,https://www.auto-data.net/en/uaz-469-model-1926,uaz-469-generation-3759,https://www.auto-data.net/en/uaz-469-generation-3759,uaz-469-2.45-75hp-16633,https://www.auto-data.net/en/uaz-469-2.45-75hp-16633,"  Brand Model Generation Modification (Engine) Start of production  \
0   UAZ   469        469          2.45 (75 Hp)           1972 year   

  End of production     Powertrain Architecture         Body type Seats Doors  \
0         1985 year  Internal Combustion engine  Off-road vehicle     7     5   

   ...                            Drivetrain Architecture  \
0  ...  The Internal combustion engine (ICE) drives th...   

             Drive wheel Number of Gears (manual transmission)  \
0  All wheel drive (4x4)                                     4   

                     Front suspension                     Rear suspension  \
0  Rigid axle suspension, Leaf spring  Rigid axle suspension, Leaf spring   

  Front brakes Rear brakes        Steering type  Tires size Wheel rims size  
0         Drum        Drum  Worm-reduction unit  215/90 R15         6J x 15  

[1 rows x 59 columns]"
22,266,https://www.auto-data.net/en/uaz-brand-195,uaz-hunter-model-1919,https://www.auto-data.net/en/uaz-hunter-model-1919,uaz-hunter-315108-generation-3760,https://www.auto-data.net/en/uaz-hunter-315108-generation-3760,uaz-hunter-315108-2.2-td-106hp-16635,https://www.auto-data.net/en/uaz-hunter-315108-2.2-td-106hp-16635,"  Brand   Model       Generation Modification (Engine) Start of production  \
0   UAZ  Hunter  Hunter (315108)       2.2 TD (106 Hp)           2009 year   

      Powertrain Architecture         Body type Seats Doors  \
0  Internal Combustion engine  Off-road vehicle     5     5   

   Performance specs  ...      Engine location      Engine displacement  \
0  Performance specs  ...  Front, Longitudinal  2200 cm3 134.25 cu. in.   

  Number of cylinders Position of cylinders Number of valves per cylinder  \
0                   4                Inline                             4   

                                Fuel System Engine aspiration  \
0  Diesel - Standard diesel injection (SDI)      Turbocharger   

  (adsbygoogle = window.adsbygoogle || []).push({});  \
0  (adsbygoogle = window.adsbygoogle || []).push(...   

   Drivetrain, brakes and suspension specs  \
0  Drivetrain, brakes and suspension specs   

  Number of Gears (manual transmission)  
0                                     5  

[1 rows x 25 columns]"
23,266,https://www.auto-data.net/en/uaz-brand-195,uaz-hunter-model-1919,https://www.auto-data.net/en/uaz-hunter-model-1919,uaz-hunter-315195-generation-3742,https://www.auto-data.net/en/uaz-hunter-315195-generation-3742,uaz-hunter-315195-expedition-2.7-135hp-4x4-44293,https://www.auto-data.net/en/uaz-hunter-315195-expedition-2.7-135hp-4x4-44293,"  Brand   Model       Generation        Modification (Engine)  \
0   UAZ  Hunter  Hunter (315195)  Expedition 2.7 (135 Hp) 4x4   

  Start of production     Powertrain Architecture         Body type Seats  \
0           2019 year  Internal Combustion engine  Off-road vehicle     5   

  Doors  Performance specs  ...            Drive wheel  \
0     5  Performance specs  ...  All wheel drive (4x4)   

  Number of Gears (manual transmission)  \
0                                     5   

                                    Front suspension  \
0  Coil spring, Rigid axle suspension, Transverse...   

                      Rear suspension      Front brakes Rear brakes  \
0  Rigid axle suspension, Leaf spring  Ventilated discs        Drum   

                Assisting systems                       Steering type  \
0  ABS (Anti-lock braking system)  Cone worm with recirculation balls   

       Power steering  Tires size  
0  Hydraulic Steering  235/85 R16  

[1 rows x 67 columns]"
24,266,https://www.auto-data.net/en/uaz-brand-195,uaz-hunter-model-1919,https://www.auto-data.net/en/uaz-hunter-model-1919,uaz-hunter-315195-generation-3742,https://www.auto-data.net/en/uaz-hunter-315195-generation-3742,uaz-hunter-315195-2.89-84hp-16614,https://www.auto-data.net/en/uaz-hunter-315195-2.89-84hp-16614,"  Brand   Model       Generation Modification (Engine) Start of production  \
0   UAZ  Hunter  Hunter (315195)          2.89 (84 Hp)           2003 year   

      Powertrain Architecture         Body type Seats Doors  \
0  Internal Combustion engine  Off-road vehicle     7     5   

   Performance specs  ...  Drivetrain, brakes and suspension specs  \
0  Performance specs  ...  Drivetrain, brakes and suspension specs   

             Drive wheel Number of Gears (manual transmission)  \
0  All wheel drive (4x4)                                     5   

  Front suspension Rear suspension Front brakes Rear brakes  \
0      Coil spring     Leaf spring         Disc        Drum   

                Assisting systems  Tires size Wheel rims size  
0  ABS (Anti-lock braking system)  225/75 R16       6.5J x 16  

[1 rows x 53 columns]"
25,266,https://www.auto-data.net/en/uaz-brand-195,uaz-hunter-model-1919,https://www.auto-data.net/en/uaz-hunter-model-1919,uaz-hunter-315195-generation-3742,https://www.auto-data.net/en/uaz-hunter-315195-generation-3742,uaz-hunter-315195-2.7-i-16v-128hp-16613,https://www.auto-data.net/en/uaz-hunter-315195-2.7-i-16v-128hp-16613,"  Brand   Model       Generation Modification (Engine) Start of production  \
0   UAZ  Hunter  Hunter (315195)    2.7 i 16V (128 Hp)           2003 year   

      Powertrain Architecture         Body type Seats Doors  \
0  Internal Combustion engine  Off-road vehicle     7     5   

   Performance specs  ...  Drivetrain, brakes and suspension specs  \
0  Performance specs  ...  Drivetrain, brakes and suspension specs   

             Drive wheel Number of Gears (manual transmission)  \
0  All wheel drive (4x4)                                     5   

  Front suspension Rear suspension Front brakes Rear brakes  \
0      Coil spring     Leaf spring         Disc        Drum   

                Assisting systems  Tires size Wheel rims size  
0  ABS (Anti-lock braking system)  225/75 R16       6.5J x 16  

[1 rows x 55 columns]"
26,266,https://www.auto-data.net/en/uaz-brand-195,uaz-hunter-model-1919,https://www.auto-data.net/en/uaz-hunter-model-1919,uaz-hunter-315195-generation-3742,https://www.auto-data.net/en/uaz-hunter-315195-generation-3742,uaz-hunter-315195-2.7-135hp-4x4-42771,https://www.auto-data.net/en/uaz-hunter-315195-2.7-135hp-4x4-42771,"  Brand   Model       Generation Modification (Engine) Start of production  \
0   UAZ  Hunter  Hunter (315195)      2.7 (135 Hp) 4x4           2018 year   

      Powertrain Architecture         Body type Seats Doors  \
0  Internal Combustion engine  Off-road vehicle     5     5   

   Performance specs  ... Number of Gears (manual transmission)  \
0  Performance specs  ...                                     5   

                                    Front suspension  \
0  Coil spring, Rigid axle suspension, Transverse...   

                      Rear suspension      Front brakes Rear brakes  \
0  Rigid axle suspension, Leaf spring  Ventilated discs        Drum   

                Assisting systems                       Steering type  \
0  ABS (Anti-lock braking system)  Cone worm with recirculation balls   

       Power steering  Tires size Wheel rims size  
0  Hydraulic Steering  225/75 R16       6.5J x 16  

[1 rows x 73 columns]"
27,266,https://www.auto-data.net/en/uaz-brand-195,uaz-hunter-model-1919,https://www.auto-data.net/en/uaz-hunter-model-1919,uaz-hunter-315195-generation-3742,https://www.auto-data.net/en/uaz-hunter-315195-generation-3742,uaz-hunter-315195-2.4-d-86hp-16612,https://www.auto-data.net/en/uaz-hunter-315195-2.4-d-86hp-16612,"  Brand   Model       Generation Modification (Engine) Start of production  \
0   UAZ  Hunter  Hunter (315195)         2.4 D (86 Hp)           2003 year   

      Powertrain Architecture         Body type Seats Doors  \
0  Internal Combustion engine  Off-road vehicle     7     5   

   Performance specs  ...  Drivetrain, brakes and suspension specs  \
0  Performance specs  ...  Drivetrain, brakes and suspension specs   

             Drive wheel Number of Gears (manual transmission)  \
0  All wheel drive (4x4)                                     5   

  Front suspension Rear suspension Front brakes Rear brakes  \
0      Coil spring     Leaf spring         Disc        Drum   

                Assisting systems  Tires size Wheel rims size  
0  ABS (Anti-lock braking system)  225/75 R16       6.5J x 16  

[1 rows x 53 columns]"
28,266,https://www.auto-data.net/en/uaz-brand-195,uaz-patriot-model-1921,https://www.auto-data.net/en/uaz-patriot-model-1921,uaz-patriot-3163-facelift-2016-generation-7901,https://www.auto-data.net/en/uaz-patriot-3163-facelift-2016-generation-7901,uaz-patriot-3163-facelift-2016-2.7-150hp-4x4-automatic-41202,https://www.auto-data.net/en/uaz-patriot-3163-facelift-2016-2.7-150hp-4x4-automatic-41202,"  Brand    Model                     Generation       Modification (Engine)  \
0   UAZ  Patriot  Patriot (3163, facelift 2016)  2.7 (150 Hp) 4x4 Automatic   

  Start of production     Powertrain Architecture         Body type Seats  \
0           2016 year  Internal Combustion engine  Off-road vehicle     5   

  Doors  Performance specs  ...            Drive wheel  \
0     4  Performance specs  ...  All wheel drive (4x4)   

  Number of Gears (automatic transmission)  \
0                                        6   

                                 Front suspension  \
0  Dependent spring suspension with anti-roll bar   

                      Rear suspension Front brakes Rear brakes  \
0  Transverse stabilizer, Leaf spring         Disc        Drum   

                Assisting systems      Power steering  \
0  ABS (Anti-lock braking system)  Hydraulic Steering   

                                       Tires size  \
0  225/75 R16; 235/70 R16; 245/70 R16; 245/60 R18   

                  Wheel rims size  
0  6.5 J x 16; 7 J x 16; 7 J x 18  

[1 rows x 68 columns]"
29,266,https://www.auto-data.net/en/uaz-brand-195,uaz-patriot-model-1921,https://www.auto-data.net/en/uaz-patriot-model-1921,uaz-patriot-3163-facelift-2016-generation-7901,https://www.auto-data.net/en/uaz-patriot-3163-facelift-2016-generation-7901,uaz-patriot-3163-facelift-2016-2.7-135hp-4x4-41047,https://www.auto-data.net/en/uaz-patriot-3163-facelift-2016-2.7-135hp-4x4-41047,"  Brand    Model                     Generation Modification (Engine)  \
0   UAZ  Patriot  Patriot (3163, facelift 2016)      2.7 (135 Hp) 4x4   

  Start of production     Powertrain Architecture         Body type Seats  \
0           2016 year  Internal Combustion engine  Off-road vehicle     5   

  Doors  Performance specs  ...            Drive wheel  \
0     4  Performance specs  ...  All wheel drive (4x4)   

  Number of Gears (manual transmission)  \
0                                     5   

                                 Front suspension  \
0  Dependent spring suspension with anti-roll bar   

                      Rear suspension Front brakes Rear brakes  \
0  Transverse stabilizer, Leaf spring         Disc        Drum   

                Assisting systems      Power steering  \
0  ABS (Anti-lock braking system)  Hydraulic Steering   

                                       Tires size  \
0  245/60 R18; 245/70 R16; 235/70 R16; 225/75 R16   

                  Wheel rims size  
0  7 J x 18; 7 J x 16; 6.5 J x 16  

[1 rows x 71 columns]"
